energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3833,1851,164,26.184538653366584,0,2.1804277879882337,1699900939.61
3833,1851,164,26.184538653366584,0,2.1804277879882337,1699900939.61
3833,1851,164,26.184538653366584,0,2.1804277879882337,1699900940.613
3833,1851,164,26.184538653366584,0,2.1804277879882337,1699900940.613
3668,1769,41,26.61691542288557,0,2.227237116348281,1699900941.616
3668,1769,41,26.61691542288557,0,2.227237116348281,1699900941.616
3709,1810,82,26.368159203980102,11.7,2.1947169513823535,1699900942.619
3709,1810,82,26.368159203980102,11.7,2.1947169513823535,1699900942.619
3709,1810,82,26.368159203980102,11.7,2.1947169513823535,1699900943.622
3709,1810,82,26.368159203980102,11.7,2.1947169513823535,1699900943.622
3668,1810,41,27.611940298507463,0,1.7180501697454065,1699900944.624
3668,1810,41,27.611940298507463,0,1.7180501697454065,1699900944.624
3915,1934,41,26.550868486352353,0,2.3301190927859436,1699900945.626
3915,1934,41,26.550868486352353,0,2.3301190927859436,1699900945.626
3915,1934,41,26.550868486352353,0,2.3301190927859436,1699900946.629
3915,1934,41,26.550868486352353,0,2.3301190927859436,1699900946.629
3750,1810,82,26.184538653366584,0,2.3695374745628257,1699900947.632
3750,1810,82,26.184538653366584,0,2.3695374745628257,1699900947.632
3668,1851,41,26.61691542288557,0,2.387965568043518,1699900948.635
3668,1851,41,26.61691542288557,0,2.387965568043518,1699900948.635
3709,1810,82,26,11.5,2.3806731674147947,1699900949.638
3709,1810,82,26,11.5,2.3806731674147947,1699900949.638
3668,1810,41,26.550868486352353,0,2.301245128134377,1699900950.641
3668,1810,41,26.550868486352353,0,2.301245128134377,1699900950.641
3668,1810,41,26.550868486352353,0,2.301245128134377,1699900951.644
3668,1810,41,26.550868486352353,0,2.301245128134377,1699900951.644
3668,1810,41,26.550868486352353,0,2.3413533315923547,1699900952.647
3668,1810,41,26.550868486352353,0,2.3413533315923547,1699900952.647
3874,1810,164,26,0,2.330907460421481,1699900953.649
