energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3894,2142,119,98.25436408977556,0.0,10.83021106593322,1688515470.65
3894,2142,119,98.25436408977556,0.0,10.83021106593322,1688515471.653
3894,2142,119,98.25436408977556,0.0,10.83021106593322,1688515471.653
4199,2294,158,99.25558312655087,0.0,10.843219144738528,1688515472.656
4199,2294,158,99.25558312655087,0.0,10.843219144738528,1688515472.656
4199,2294,158,99.25558312655087,0.0,10.843219144738528,1688515473.658
4199,2294,158,99.25558312655087,0.0,10.843219144738528,1688515473.658
3968,2373,118,99.25373134328358,0.0,10.842036592119864,1688515474.661
3968,2373,118,99.25373134328358,0.0,10.842036592119864,1688515474.661
3968,2373,118,99.25373134328358,0.0,10.842036592119864,1688515475.664
3968,2373,118,99.25373134328358,0.0,10.842036592119864,1688515475.664
3968,2178,119,99.009900990099,0.0,10.83829184216076,1688515476.669
3968,2178,119,99.009900990099,0.0,10.83829184216076,1688515476.669
4454,2606,157,99.25558312655087,11.9,10.840164217140313,1688515477.672
4454,2606,157,99.25558312655087,11.9,10.840164217140313,1688515477.672
4454,2606,157,99.25558312655087,11.9,10.840164217140313,1688515478.674
4454,2606,157,99.25558312655087,11.9,10.840164217140313,1688515478.674
4152,2491,118,99.25742574257426,0.0,10.85356648015184,1688515479.677
4152,2491,118,99.25742574257426,0.0,10.85356648015184,1688515479.677
4152,2491,118,99.25742574257426,0.0,10.85356648015184,1688515480.68
4152,2491,118,99.25742574257426,0.0,10.85356648015184,1688515480.68
3815,2106,119,100.0,0.0,10.851201374914512,1688515481.682
3815,2106,119,100.0,0.0,10.851201374914512,1688515481.682
4192,2487,118,100.0,0.0,10.834645638253212,1688515482.685
4192,2487,118,100.0,0.0,10.834645638253212,1688515482.685
4192,2487,118,100.0,0.0,10.834645638253212,1688515483.688
4192,2487,118,100.0,0.0,10.834645638253212,1688515483.688
3994,2254,118,99.75186104218362,0.0,10.829619789623887,1688515484.691
3994,2254,118,99.75186104218362,0.0,10.829619789623887,1688515484.691
3994,2254,118,99.75186104218362,0.0,10.829619789623887,1688515485.693
3994,2254,118,99.75186104218362,0.0,10.829619789623887,1688515485.693
4192,2376,118,99.75062344139651,0.0,10.830802342242553,1688515486.696
4192,2376,118,99.75062344139651,0.0,10.830802342242553,1688515486.696
4192,2376,118,99.75062344139651,0.0,10.830802342242553,1688515487.699
4192,2376,118,99.75062344139651,0.0,10.830802342242553,1688515487.699
4311,2294,237,99.009900990099,0.0,10.825382309407008,1688515488.701
4311,2294,237,99.009900990099,0.0,10.825382309407008,1688515488.701
3855,2106,119,99.5049504950495,0.0,10.842233684222974,1688515489.704
3855,2106,119,99.5049504950495,0.0,10.842233684222974,1688515489.704
3855,2106,119,99.5049504950495,0.0,10.842233684222974,1688515490.706
3855,2106,119,99.5049504950495,0.0,10.842233684222974,1688515490.706
4152,2337,118,99.25742574257426,0.0,10.832674717222105,1688515491.709
4152,2337,118,99.25742574257426,0.0,10.832674717222105,1688515491.709
4152,2337,118,99.25742574257426,0.0,10.832674717222105,1688515492.711
4152,2337,118,99.25742574257426,0.0,10.832674717222105,1688515492.711
4080,2178,118,99.25558312655087,0.0,10.844401697357192,1688515493.714
4080,2178,118,99.25558312655087,0.0,10.844401697357192,1688515493.714
4080,2178,118,99.25558312655087,0.0,10.844401697357192,1688515494.716
4080,2178,118,99.25558312655087,0.0,10.844401697357192,1688515494.716
3928,2491,118,99.25558312655087,0.0,10.837109289542097,1688515495.719
3928,2491,118,99.25558312655087,0.0,10.837109289542097,1688515495.719
4152,2566,118,99.25742574257426,0.0,10.83868602636698,1688515496.721
4152,2566,118,99.25742574257426,0.0,10.83868602636698,1688515496.721
4152,2566,118,99.25742574257426,0.0,10.83868602636698,1688515497.723
4152,2566,118,99.25742574257426,0.0,10.83868602636698,1688515497.723
4113,2570,118,99.5049504950495,0.0,10.839868578985644,1688515498.725
4113,2570,118,99.5049504950495,0.0,10.839868578985644,1688515498.725
4113,2570,118,99.5049504950495,0.0,10.839868578985644,1688515499.728
4113,2570,118,99.5049504950495,0.0,10.839868578985644,1688515499.728
3928,2030,119,100.0,0.0,10.83257617117055,1688515500.73
3928,2030,119,100.0,0.0,10.83257617117055,1688515500.73
3928,2030,119,100.0,0.0,10.83257617117055,1688515501.733
3928,2030,119,100.0,0.0,10.83257617117055,1688515501.733
4007,2182,119,99.75247524752476,0.0,10.836025282974989,1688515502.736
4007,2182,119,99.75247524752476,0.0,10.836025282974989,1688515502.736
4040,2448,158,99.25373134328358,0.0,10.817892809488802,1688515503.738
4040,2448,158,99.25373134328358,0.0,10.817892809488802,1688515503.738
4040,2448,158,99.25373134328358,0.0,10.817892809488802,1688515504.74
4040,2448,158,99.25373134328358,0.0,10.817892809488802,1688515504.74
4047,2222,119,99.50617283950616,0.0,10.83129507250033,1688515505.742
4047,2222,119,99.50617283950616,0.0,10.83129507250033,1688515505.742
4047,2222,119,99.50617283950616,0.0,10.83129507250033,1688515506.744
4047,2222,119,99.50617283950616,0.0,10.83129507250033,1688515506.744
4264,2258,118,99.50617283950616,0.0,10.836222375078098,1688515507.746
4264,2258,118,99.50617283950616,0.0,10.836222375078098,1688515507.746
4264,2258,118,99.50617283950616,0.0,10.836222375078098,1688515507.746
4264,2258,118,99.50617283950616,0.0,10.836222375078098,1688515508.748
4264,2258,118,99.50617283950616,0.0,10.836222375078098,1688515508.748
4080,2182,119,99.50617283950616,0.0,10.840065671088755,1688515509.75
